date,lat,lon,ndvi,ndwi,ndbi,nbr,no2,so2,co,o3,temperature,dewpoint,wind_speed,rainfall,lst,temp_diff,pollution_index,green_inverse,aqi,heat_score,flood_score,veg_score
2023-01-17,12.97,77.59,0.3159512301229614,-0.34050860538377076,-0.006203709437334394,0.10115505104877517,8.457472251520853e-05,,,,19.281121123464516,8.753410132200827,1.9965154505323839,0.0,29.608549683474095,10.527710991263689,8.457472251520853e-05,0.6840487698770386,4.2287361257604265e-05,29.30535585023242,0.0,31.59512301229614
2023-01-17,18.52,73.85,0.2929764866812736,-0.3243580341196026,0.010279084844296618,0.13294942661745654,8.936099888117954e-05,,,,22.017736693829136,8.972317418330874,1.0343317481008723,0.0,31.322492136347588,13.045419275498261,8.936099888117954e-05,0.7070235133187264,4.468049944058977e-05,35.4441002537074,0.0,29.29764866812736
2023-01-17,26.91,75.78,0.21729509658158394,-0.28785255301052326,0.05711141808113003,0.03007013291533748,8.840887268987995e-05,,,,10.436815690341177,-1.876683644217735,1.5333608404573211,0.0,20.38612566868635,12.313499334558912,8.840887268987995e-05,0.782704903418416,4.4204436344939977e-05,11.650160032488255,0.0,21.729509658158396
2023-01-17,11.01,76.96,0.29017957622027346,-0.3025176036165109,-0.01333491421427332,0.1265056498266749,3.667726918150222e-05,,,,22.13946004321224,11.45286323828509,1.7576114495665687,0.0,27.6390159337673,10.686596804927149,3.667726918150222e-05,0.7098204237797265,1.833863459075111e-05,35.42039878482777,0.0,29.017957622027346
2023-01-17,9.93,76.26,0.02818285913002759,0.07870856300119092,-0.2388592780291638,0.380599759313257,4.878212682918186e-05,,,,26.164571941600173,21.55913984261315,1.099992485150177,0.0,29.699543063079336,4.605432098987023,4.878212682918186e-05,0.9718171408699724,2.439106341459093e-05,47.82644286340648,0.0,2.818285913002759
2023-01-19,13.08,80.27,0.0169740203449227,0.007512182394250995,-0.12594706057839666,0.23896156034607488,4.857721902835713e-05,,,,24.237800996321027,17.68835813424886,2.348473731858092,0.0,34.15560434790779,6.549442862072169,4.857721902835713e-05,0.9830259796550773,2.4288609514178565e-05,40.503933097889785,0.0,1.69740203449227
2023-01-19,22.57,88.36,0.03773474660044323,-0.07083575033375443,-0.01442582431302919,0.15006867150546338,9.372922041693366e-05,,,,18.541847035914316,13.042925818172478,2.0211459971152976,0.0,29.24389429461846,5.498921217741838,9.372922041693366e-05,0.9622652533995568,4.686461020846683e-05,30.291941468727117,0.0,3.773474660044323
2023-01-19,18.52,73.85,0.2929764866812736,-0.3243580341196026,0.010279084844296618,0.13294942661745654,9.242720463320003e-05,,,,23.101764827177192,10.807913710528169,0.4887836334204309,0.0,31.322492136347588,12.293851116649023,9.242720463320003e-05,0.7070235133187264,4.621360231660002e-05,39.07903682918901,0.0,29.29764866812736
2023-01-19,26.91,75.78,0.21729509658158394,-0.28785255301052326,0.05711141808113003,0.03007013291533748,5.476583953104669e-05,,,,13.00672703747341,2.5576350405154926,2.1954082278247675,0.12504315990349749,20.38612566868635,10.449091996957918,5.476583953104669e-05,0.782704903418416,2.7382919765523347e-05,16.398091620818327,0.25008631980699497,21.729509658158396
2023-01-21,23.02,72.57,0.18247988477754348,-0.23327175674886377,0.015855979434082384,0.06712427397828666,0.00012355608107963382,,,,18.92540622409831,5.561099578328253,2.2941922856819454,0.0,26.08074710568567,13.364306645770057,0.00012355608107963382,0.8175201152224565,6.177804053981691e-05,26.580274553947703,0.0,18.247988477754348
2023-01-21,25.61,85.14,-0.026297719633796568,0.06584153846906443,-0.16845232118841413,0.22856802166275159,7.280467367532682e-05,,,,17.42821073800036,12.861069608440744,1.240578354695647,0.0,15.795585642418246,4.567141129559616,7.280467367532682e-05,1.0262977196337966,3.640233683766341e-05,30.09169420182962,0.0,-2.629771963379657
2023-01-23,22.57,88.36,0.06369728215025917,-0.09715377798696812,-0.034193898699089474,0.1594620332990986,0.00012871861458563306,,,,22.435071116317943,17.021182067305972,0.548221276531316,0.0,29.24389429461846,5.413889049011971,0.00012871861458563306,0.9363027178497408,6.435930729281653e-05,41.06675515506727,0.0,6.369728215025917
2023-01-23,18.52,73.85,0.29366116794767766,-0.3295495725861412,0.018347335083958468,0.1114002276023205,8.270348466965685e-05,,,,21.32223211565514,11.519780270964645,0.953089035420851,0.0,31.322492136347588,9.802451844690495,8.270348466965685e-05,0.7063388320523223,4.1351742334828425e-05,35.83706023812333,0.0,29.366116794767766
2023-01-23,25.61,85.14,0.12468352861151005,-0.12145670766819312,-0.030732905647785982,0.12186626566253694,6.41702016559269e-05,,,,19.033549553676437,14.550493955213938,0.6851481816608606,0.0,15.795585642418246,4.483055598462499,6.41702016559269e-05,0.87531647138849,3.208510082796345e-05,34.4552749447999,0.0,12.468352861151006
2023-01-25,19.07,72.87,0.184184253569898,-0.23651014406863322,0.01461386458790127,0.07228624946271191,0.00015391962068513578,,,,21.7705273965106,11.806207095094067,5.237000380911705,0.0,34.644750464888205,9.964320301416535,0.00015391962068513578,0.815815746430102,7.695981034256789e-05,28.084893880489524,0.0,18.4184253569898
2023-01-25,23.02,72.57,0.18645671539546663,-0.24352953624884432,0.022642419131139662,0.04496244068538607,9.882676535852929e-05,,,,17.63331890436956,4.1075591739661945,3.088179526431759,0.0,28.178222620291443,13.525759730403365,9.882676535852929e-05,0.8135432846045334,4.941338267926464e-05,22.32739889067392,0.0,18.64567153954666
2023-01-25,21.17,72.83,0.1798997781133959,-0.26225956547325296,0.03888910700734164,0.031096969210891265,8.305606574677007e-05,,,,19.596905980620022,8.92994764555931,4.5665862748465065,0.0,29.736964104282023,10.666958335060713,8.305606574677007e-05,0.8201002218866041,4.152803287338504e-05,24.727160244016673,0.0,17.98997781133959
2023-01-25,25.61,85.14,0.07688841822615651,-0.06879355292454216,-0.008899727129168781,0.07852587407589594,6.001732144895924e-05,,,,19.681033286671834,15.634953160094085,0.6140372388768766,0.0,15.795585642418246,4.046080126577749,6.001732144895924e-05,0.9231115817738434,3.000866072447962e-05,36.11095203230104,0.0,7.688841822615651
2023-01-27,19.07,72.87,0.184184253569898,-0.23651014406863322,0.01461386458790127,0.07228624946271191,0.00018656890391771053,,,,25.140241089626386,18.639541083188874,1.3593773299512621,0.0,34.644750464888205,6.500700006437512,0.00018656890391771053,0.815815746430102,9.328445195885527e-05,44.31137751613149,0.0,18.4184253569898
2023-01-27,26.85,80.95,0.320902568542972,-0.3285514916715468,-0.034077818929027635,0.15067336046031624,5.9901108723998176e-05,,,,15.610084719579504,10.951842569485223,3.4948438376712327,0.0,24.57933919624276,4.658242150094281,5.9901108723998176e-05,0.679097431457028,2.9950554361999088e-05,21.9013606887694,0.0,32.0902568542972
2023-01-27,23.02,72.57,0.18645671539546663,-0.24352953624884432,0.022642419131139662,0.04496244068538607,8.579941415180672e-05,,,,20.59958379521305,10.875591139894482,3.741120418097823,0.0,28.178222620291443,9.723992655318568,8.579941415180672e-05,0.8135432846045334,4.289970707590336e-05,28.85493042657117,0.0,18.64567153954666
2023-01-27,17.38,78.48,0.1931713768314051,-0.2304872962516642,0.03824038861241394,0.020565526010925334,7.079212474592681e-05,,,,22.191901698841264,10.888561311822116,1.8666207237279557,0.0,33.547255239455154,11.303340387019148,7.079212474592681e-05,0.8068286231685949,3.539606237296341e-05,34.99889175671704,0.0,19.31713768314051
2023-01-27,12.97,77.59,0.290970396272729,-0.32353356933468586,0.016200677571759692,0.06873815995920972,7.118622470010155e-05,,,,19.74567314873235,10.986836890442817,2.30102313711165,0.0,33.56304079711988,8.758836258289534,7.118622470010155e-05,0.709029603727271,3.5593112350050774e-05,30.509881894096637,0.0,29.097039627272903
2023-01-27,21.17,72.83,0.1798997781133959,-0.26225956547325296,0.03888910700734164,0.031096969210891265,8.026300493140407e-05,,,,24.241460082815934,16.612346735540484,4.16546059172122,0.0,29.736964104282023,7.6291133472754495,8.026300493140407e-05,0.8201002218866041,4.0131502465702034e-05,36.3374423085517,0.0,17.98997781133959
2023-01-27,25.61,85.14,0.05856018621586101,-0.04800278885178731,-0.001676897255677114,0.06745847140175182,5.2823330402969706e-05,,,,19.827751228604882,14.327571842248744,3.779205990506664,0.0,15.795585642418246,5.5001793863561375,5.2823330402969706e-05,0.941439813784139,2.6411665201484853e-05,29.347000783018366,0.0,5.8560186215861005
2023-01-27,11.01,76.96,0.2906630309277413,-0.31304336748597167,0.005481709543915747,0.10125052580157777,3.547651196190063e-05,,,,22.813119129839038,11.672431586695268,1.7091343403070602,0.0,5.755776236618203,11.14068754314377,3.547651196190063e-05,0.7093369690722586,1.7738255980950316e-05,36.63762580749207,0.0,29.06630309277413
2023-01-27,9.93,76.26,0.038226789069877906,0.05979311544287316,-0.24492250795314943,0.38158284303546414,3.8945223083195085e-05,,,,26.177523549397847,22.527406685025028,1.048554788897305,0.0,12.632610322501645,3.6501168643728192,3.8945223083195085e-05,0.9617732109301221,1.9472611541597543e-05,48.43287908881467,0.0,3.8226789069877904
2023-01-29,13.08,80.27,0.05116880677137563,0.008797761385056065,-0.08796248475155036,0.1877257412824015,1.6876668049202507e-05,,,,25.594367947543617,20.075402906283273,3.323527691779286,0.0,33.234211010116475,5.518965041260344,1.6876668049202507e-05,0.9488311932286244,8.438334024601254e-06,41.78219799089849,0.0,5.116880677137563
2023-01-29,25.61,85.14,0.20496563184888805,-0.2276516462635659,-0.016478764216309793,0.10316565400225394,6.891929336154925e-05,,,,17.780474480445832,13.162701897994168,0.16547293708253982,0.0,15.795585642418246,4.617772582451664,6.891929336154925e-05,0.795034368151112,3.445964668077463e-05,32.92111679550075,0.0,20.496563184888807
2023-01-31,19.07,72.87,0.15051835482498274,-0.17258306094879386,0.01220432628016206,0.0904032321368608,0.0001421530122194247,,,,25.708302699985893,17.577500583402013,4.111850003012286,0.0,34.644750464888205,8.13080211658388,0.0001421530122194247,0.8494816451750172,7.107650610971235e-05,39.127504335655274,0.0,15.051835482498275
2023-01-31,26.85,80.95,0.29899502552115514,-0.3074507226699287,-0.018771518490700884,0.1500464627701528,5.0746715278264093e-05,,,,17.383463604959843,12.767295073892683,4.028586468936647,0.0,24.57933919624276,4.61616853106716,5.0746715278264093e-05,0.7010049744788449,2.5373357639132047e-05,24.401670006512813,0.0,29.899502552115514
2023-01-31,23.02,72.57,0.19590310895834281,-0.23928803344755034,0.006362055400096415,0.07703524258705526,9.593078187185885e-05,,,,20.33997456765593,10.790360328365637,3.4030193845002725,0.0,29.93764383834025,9.549614239290293,9.593078187185885e-05,0.8040968910416572,4.796539093592943e-05,29.099103246666168,0.0,19.590310895834282
2023-01-31,17.38,78.48,0.1904968384930372,-0.2316971042180567,0.04007511861859085,0.032959146608198486,7.670099773669961e-05,,,,23.417519697089176,13.420196645976205,1.6172206046911086,0.0,33.547255239455154,9.997323051112971,7.670099773669961e-05,0.8095031615069628,3.8350498868349805e-05,38.60193665923965,0.0,19.04968384930372
2023-01-31,21.17,72.83,0.1423039685954798,-0.18305085677486974,0.007327344253433257,0.07034358667661275,6.930631595149942e-05,,,,23.389265002844525,14.406269603705312,4.7312601242505155,0.0,29.736964104282023,8.982995399139213,6.930631595149942e-05,0.8576960314045202,3.465315797574971e-05,32.82451205761841,0.0,14.23039685954798
2023-08-01,13.08,80.27,0.21310548494363982,-0.21223249189870969,0.006643457378248996,0.07901009190761493,4.2933021953390546e-05,,,,31.342174742575708,21.097358874392967,3.675944619203115,0.0958256539265821,-75.18117867723065,10.24481586818274,4.2933021953390546e-05,0.7868945150563602,2.1466510976695273e-05,50.210052312653815,0.1916513078531642,21.31054849436398
2023-08-01,30.73,76.77,0.24457742949345523,-0.1959110777948745,-0.09223104344312522,0.2416371029225921,5.092363618290313e-05,,,,28.749226603511488,25.33918597873094,2.0823972177762693,0.0,-123.14852013999999,3.4100406247805495,5.092363618290313e-05,0.7554225705065447,2.5461818091451566e-05,51.628638459080165,0.0,24.457742949345523
2023-08-07,9.93,76.26,0.13457030108025106,-0.07071323122848666,-0.014862452342920178,0.11394903002838135,6.8109467155688635e-06,,,,26.626767693313923,24.03438290614713,4.228916996937666,7.8675702088839055,29.5143385616105,2.592384787166793,6.8109467155688635e-06,0.865429698919749,3.4054733577844318e-06,43.499508999169116,15.735140417767811,13.457030108025107
2023-08-09,19.07,72.87,0.0437910097437961,0.003877869687764232,-0.19521414842410417,0.28606370543045445,2.4457056801268848e-05,,,,26.918840748042044,24.545421294786422,4.733381083587762,2.1273202041139383,30.920197330204907,2.3734194532556216,2.4457056801268848e-05,0.9562089902562039,1.2228528400634424e-05,43.18420960228075,4.254640408227877,4.37910097437961
2023-08-09,26.85,80.95,-0.06111892716522631,0.12374617756997623,-0.09436421692166115,0.11178273662982777,2.6949756720751e-05,,,,28.294582746702417,24.659654056224042,3.138223642359904,16.169181212648613,30.940005687371055,3.6349286904783753,2.6949756720751e-05,1.0611189271652264,1.34748783603755e-05,48.49525386344584,32.33836242529723,-6.111892716522631
2023-08-09,9.93,76.26,0.13457030108025106,-0.07071323122848666,-0.014862452342920178,0.11394903002838135,1.1027155307831489e-05,,,,26.760657396503575,24.29312910940132,3.820851738323808,7.8675702088839055,29.5143385616105,2.4675282871022546,1.1027155307831489e-05,0.865429698919749,5.5135776539157444e-06,44.64584717280841,15.735140417767811,13.457030108025107
2023-08-11,28.61,77.2,0.5243969615038094,-0.49980078201651695,-0.14592604893082206,0.3071177977899542,7.352173539005517e-05,,,,29.935185454469035,23.376805307866903,2.914323323156453,0.0,31.725594902525916,6.558380146602133,7.352173539005517e-05,0.47560303849619057,3.6760867695027585e-05,50.7625341893241,0.0,52.43969615038095
2023-08-11,26.85,80.95,-0.06111892716522631,0.12374617756997623,-0.09436421692166115,0.11178273662982777,2.6381847287967113e-05,,,,29.473640730420243,24.744967562414615,2.8803621902056626,0.0,30.940005687371055,4.728673168005628,2.6381847287967113e-05,1.0611189271652264,1.3190923643983557e-05,50.82222049642635,0.0,-6.111892716522631
2023-08-11,26.91,75.78,0.009617922263516243,0.013773203553172134,-0.05696805616138033,0.13849320644043794,2.882560138882952e-05,,,,27.50064479299516,21.333816103303832,3.6929498723290823,0.0,-87.54471968116106,6.166828689691329,2.882560138882952e-05,0.9903820777364838,1.441280069441476e-05,44.531975496486496,0.0,0.9617922263516243
